id,titulo
10857,1985
10858,Undone (Remastered)
10859,1985
10860,1985
10861,1985
10862,1985 (feat. D*L*P)
10863,1985
10864,1985
10865,1985
10866,1985
10867,1985 (Dub Version)
10868,1985
10869,1985
10870,1985
10871,1985
10872,1985
10873,"Livin' On a Prayer (Live In Zurich, 2000)"
10874,1985
10875,1985
10876,1985
10877,1985
10878,1985
10879,1985
10880,1985 (Power Remix)
10881,1985
10882,1985
10883,1985
10884,We Are Family (Single Version)
10885,1985
10886,1985
10887,1985
10888,1985
10889,1985 (Originally Performed by Bowling For Soup) [Karaoke]
10890,1985
10891,1985
10892,1985
10893,1985
10894,1985
10895,1985
10896,1985
10897,1985
10898,1985
10899,1985
10900,1985
10901,Domino dancing (2023 Remaster)
10902,1985 (Originally Performed by Bowling For Soup) [Instrumental]
10903,1985
10904,Minimal (radio edit) [2023 Remaster]
10905,1985
10906,1985
10907,"Take On Me (1985 12"" Mix) [2015 Remastered]"
10908,"Rocking In the Free World (Live In Johannesburg, 1995)"
10909,So hard (2023 Remaster)
10910,1985
10911,1985
10912,1985
10913,1985
10914,"Someday I'll Be Saturday Night (Live In Melbourne, 1995)"
10915,1985
10916,"Bad Medicine (Live In Zurich, 2000)"
10917,Mony Mony (Live 1985)
10918,Por Qué No Sér Amigos
10919,"Just Older (Live In Toronto, Ontario, 2000)"
10920,슬픈 인연
10921,Did you see me coming? (2023 Remaster)
10922,"One Wild Night 2001 (Live In Toronto, 2000)"
10923,"Keep the Faith (Live In New York, 2000)"
10924,1985
10925,Go West (2023 Remaster)
10926,West 14
10927,Charmelle
10928,I Saw the Light
10929,My Funny Valentine
10930,1985
10931,"Something To Believe In (Live In Yokohama, Japan, 1996)"
10932,Sea of Love
10933,1985 (feat. 이서연)
10934,1984
10935,Wake Me Up Before You Go-Go
10936,1984
10937,1984 (Live) [2005 Mix] [2016 Remastered Version]
10938,1984
10939,1984 (Seireki 2000 Nen Ni Mukete) [2012 Remastered]
10940,1984
10941,1984
10942,1984
10943,Ghostbusters
10944,1984
10945,1984
10946,1984
10947,1984 (Reprise)
10948,1984 (Live) [2016 Remastered Version]
10949,"Running Up That Hill (A Deal With God) [12"" Mix]"
10950,1984
10951,"1984 (Live in Detroit, 20th October 1974)"
10952,The NeverEnding Story
10953,I'm So Excited (1984 Mix)
10954,1984
10955,1984 (Live) [2005 Mix] [2016 Remastered Version]
10956,1984 (feat. Gryff)
10957,1984
10958,1984
10959,1984
10960,1984 (Seireki 2000 Nen Ni Mukete) [2020 Remastered]
10961,1984
10962,I Want to Know What Love Is
10963,Careless Whisper
10964,We Are Never Ever Getting Back Together (Taylor's Version)
10965,Boogie Wonderland (feat. The Emotions)
10966,1984 (X'mas Mix)
10967,I Want to Break Free (Single Remix)
10968,1984
10969,"thank u, next"
10970,Bad Blood (feat. Kendrick Lamar)
10971,Livin' On a Prayer
10972,1984
10973,1984 - 47
10974,1984
10975,Neutron Dance
10976,Bizarre Love Triangle
10977,I Just Called To Say I Love You
10978,September
10979,1984 [Instrumental] [Reprise]
10980,We Are the World
10981,Got to Be Real
10982,1984
10983,Lunatic Fringe
10984,Automatic
10985,Livin' On a Prayer
10986,1984
10987,Y.M.C.A.
10988,1984 (1984 version)
10989,1984
10990,1984
10991,Jungle Boogie
10992,1984 (Live版伴奏)
10993,1984
10994,Do They Know It's Christmas? (1984 Version)
10995,Ladies' Night
10996,Feel It Still
10997,1984 (Instrumental)
10998,Devil
10999,1984
11000,1984
11001,1984
11002,Jump (For My Love)
11003,1984
11004,1984
11005,Please Please Please
11006,Delilah Sands (Alternative Version)
11007,"Why Do You Have to Go out with Him When You Could Go out with Me (12"" Version)"
11008,"Love It I Lost It (12"" Version)"
11009,Tangled Up In Blue
11010,She's Got Fever
11011,1983
11012,1983
11013,1983
11014,1983
11015,1983
11016,1983
11017,Brian Rix
11018,Be Pop (1983 Island Demo)
11019,Meet Me on Tuesdays (Live in Bristol 1987)
11020,The Funniest Thing
11021,Sixteen Years
11022,Meet Me on Tuesdays
11023,My Baby in Black
11024,Trudy Is a Squeel
11025,Black Water
11026,Bluebell (Demo)
11027,1983
11028,Big Hip
11029,Delilah Sands
11030,Be Pop (1983 Island Demo)
11031,Is There Anybody Home
11032,Everything I Ever Wanted
11033,1983 (Clouds & Coffee Radio Version)
11034,Rope in My Hand
11035,Love
11036,Jim's Room
11037,1983
11038,On the Run
11039,Drive My Car
11040,Meet Me on Tuesdays (Folk Version)
11041,Mary Don't You Weep (Piano & a Microphone 1983 Version)
11042,Teenage
11043,めぐるままに
11044,I Don't Want to Talk to You
11045,The Pope the Monkey and the Queen
11046,Back to You
11047,Magic Hour Drive
11048,I'll Never Be the One to Break Your Heart (Live in Bristol 1987)
11049,1983
11050,1983
11051,Things Will Get Better
11052,I Can't Fake This Feeling
11053,17 Days (Piano & a Microphone 1983 Version)
11054,Some Heart
11055,1983
11056,Purple Rain (Piano & a Microphone 1983 Version)
11057,Everything I Ever Wanted (Live)
11058,1983 (Radio Edit)
11059,The Good's Gone
11060,Ghost of a Girl
11061,Goodbye (My Love)
11062,Under the Bridge
11063,1983 (Tom Moroca Remix Radio Version)
11064,Don't Call It Love
11065,1983
11066,1983 (Live)
11067,Ghost of a Young Man
11068,Faithful Lips (Demo)
11069,Static (feat. The Midnight)
11070,Shangri La
11071,1983
11072,White Gates
11073,I Bet She's Gonna Go (Live)
11074,Julie (Live in Bristol 1987)
11075,When the Blossom Falls
11076,How Embarrassing to Dance Like That
11077,名前のない夜
11078,午後の微熱
11079,I Cried
11080,Get It Up
11081,名前もないラブソング
11082,A Case of You (Piano & a Microphone 1983 Version)
11083,Twilight Skip
11084,1983
11085,Loves Like This
11086,1983
11087,1983
11088,Tokyo (feat. Kinnie Lane)
11089,Silias
11090,You Don't Call
11091,1983
11092,Strange Relationship (Piano & a Microphone 1983 Version)
11093,Coastal Highway
11094,Not the Boy (Live in Germany 1989)
11095,International Lover (Piano & a Microphone 1983 Version)
11096,Cold Coffee & Cocaine (Piano & a Microphone 1983 Version)
11097,Neon Lights
11098,1983 (Drug Rug Remix)
11099,Why the Butterflies (Piano & a Microphone 1983 Version)
11100,1983 (Clouds & Coffee Extended Version)
11101,Escaping the Void
11102,Cruise
11103,No One Is To Blame
11104,Wednesday (Piano & a Microphone 1983 Version)
11105,Things Can Only Get Better
11106,Melody (1983 Club Vinyl Mix)
11107,Nightfall
11108,The Weakness In Me
11109,Afterglow
11110,Too Late (feat. LeBrock)
11111,It Was Only a Dream
11112,1983
11113,Skylines
11114,Paris Latino (Version 1983)
11115,1983 (Radio Version)
11116,More Than This
11117,One Thousand Nine Hundred and Eighty-Three
11118,Falling
11119,What is Love? (2008 Remastered Version)
11120,1983
11121,Faded Memory (feat. Timecop1983)
11122,1983
11123,What Is Love? (Single Version)
11124,Everlasting Love
11125,New Song
11126,1983
11127,On the Run
11128,Faded Memory (feat. Timecop1983) (feat. Timecop1983)
11129,Moments in Time
11130,My Delorean
11131,1983
11132,Static (Instrumental) [feat. The Midnight]
11133,Holding on to the Memories
11134,1983 (Tom Moroca Remix Extended Version)
11135,Emotions
11136,One Night
11137,Back to You (Instrumental)
11138,Love and Affection
11139,1983
11140,In the Air
11141,Life In One Day
11142,1983 (Simple Pleasures)
11143,Like To Get To Know You Well
11144,O Concavo e o Convexo (Remasterizado)
11145,Cruise
11146,1983
11147,Back to You (feat. The Bad Dreamers)
11148,Jennifer She Said
11149,Neon Lights (Instrumental) [feat. Josh Dally]
11150,Tonight
11151,1983
11152,Ella Es Demoledora
11153,1982
11154,1982
11155,1982
11156,1982
11157,1982
11158,Never Too Much
11159,Break My Stride
11160,Don't You Want Me
11161,Cazadora de Cuero
11162,Maneater
11163,We Didn't Start the Fire
11164,Safri
11165,Sweet Love
11166,Peace on Earth / Little Drummer Boy
11167,1982
11168,1982
11169,A Johnny Le Gusta el Punk
11170,1982
11171,Ef a Kan
11172,1982
11173,Making Love out of Nothing at All
11174,Sintonía Del Diario Pop (1982)
11175,Baka Twarfu Yari
11176,Moda Pop
11177,Nasty
11178,1982
11179,Mek Wi Dansi
11180,Trees and Flowers
11181,Den Momenti Sondro Yu
11182,Wi Na Wan
11183,Ham Tohke Chahila
11184,San Ede Yu Gwe
11185,1982
11186,Eye of the Tiger
11187,And I Am Telling You I'm Not Going
11188,Pikin Fowru
11189,Bronca Callejera
11190,Hello
11191,Arki Mi
11192,Come Go with Me
11193,Srananman
11194,Gi Yu Nanga Mi
11195,Tru Lobi
11196,Liba Liba
11197,Mi Switi Presi
11198,Great Balls of Fire (Live)
11199,Suma Habi Na Boi
11200,Sembe Fu Lio
11201,I'll Stop the World and Melt With You
11202,Do You Hear What I Hear?
11203,Estimated Prophet
11204,1982
11205,Physical
11206,Lazy Calm
11207,First Person Shooter (feat. J. Cole)
11208,Golden Brown
11209,I Miss You
11210,Words (Original 1982)
11211,1982
11212,Don't Let The Sun Catch You Crying (Live)
11213,Ribbon of Darkness
11214,1982
11215,1982
11216,El Paso
11217,Shiny Happy People
11218,1982
11219,The World Is Yours To Take (feat. Lil Baby) [Budweiser Anthem Of The FIFA World Cup 2022]
11220,Smokin' Cigarettes and Drinkin' Coffee Blues
11221,Orange Crush
11222,Some Memories Just Won't Die
11223,1982
11224,Punk Rock 101
11225,Driving Home for Christmas
11226,1982
11227,1982 (Live)
11228,1982
11229,Big Iron
11230,1982
11231,The Hanging Tree
11232,1982
11233,1982
11234,"OH NO, OH YES!"
11235,1982
11236,I'm Gonna Be a Cowboy
11237,1982
11238,"My Woman, My Woman, My Wife"
11239,Ain't I the Lucky One
11240,A Shade of Blue
11241,1981
11242,1981
11243,1981
11244,1981
11245,Acid Reign
11246,Modern Romantic
11247,Dreams In Isolation
11248,1981
11249,At Full Stretch
11250,Irritant Urge
11251,We Fade
11252,1981
11253,1981
11254,1981
11255,Stripped Down
11256,Distant Generations
11257,"Goldberg Variations, BWV 988 (1955 Recording): Aria"
11258,1981
11259,Days After
11260,Nothing There
11261,1981
11262,Taboo
11263,It's Going to Take Some Time (1989 Remix)
11264,I Won't Last a Day Without You
11265,(They Long to Be) Close to You (1991 Remix)
11266,Superstar (1991 Remix)
11267,Top of the World (1973 Remix)
11268,Greater Than Ourselves
11269,Only Yesterday
11270,1981
11271,Rainy Days and Mondays (1991 Remix)
11272,The Tyranny of Reason
11273,Duplicity
11274,1981
11275,Please Mr. Postman (1991 Remix)
11276,Hurting Each Other (1991 Remix)
11277,Cama e Mesa (Remasterizado)
11278,Chasing the Whale
11279,Picture Card
11280,One
11281,Goodbye to Love (1991 Remix)
11282,Those Good Old Dreams
11283,L'indifférence
11284,I Believe You
11285,1981
11286,Another Face to Face
11287,Tell Me
11288,1981
11289,1981
11290,For All We Know (Reprise)
11291,Big Women
11292,Act of Faith
11293,Reflective Mood
11294,Co-Conspirator
11295,Tombs of the Kings
11296,When I Came Here
11297,New Sea
11298,Illusions
11299,1981 (Acoustic version)
11300,Knife Edge
11301,Cuts Both Ways
11302,Close to Home
11303,C'est en septembre
11304,Try
11305,Emoções (Remasterizado)
11306,No Survivors
11307,옛사랑 (Live)
11308,For Whom The Bell Tolls
11309,Time to Go
11310,Sick Man of Europe
11311,Generals
11312,You
11313,Always There (feat. Jocelyn Brown) [David Morales Remix]
11314,"April 24, 1981"
11315,Thatchers Kinder
11316,The Grand Remonstance
11317,South Bank Shanty Town
11318,The Smoke
11319,Myths That Lie
11320,Cuts Both Ways (Half Moon Version)
11321,Arpégiateur (Live in China)
11322,Strange Boat
11323,Country Death Song
11324,Ready Steady Go
11325,Deep Waters (Last Night In Tokyo - Live in Japan / 1997)
11326,Teenage Lobotomy
11327,A Million Miles Away (Live)
11328,I Can't Live Without Your Love (Re-Recorded)
11329,Migawarino Body
11330,1981
11331,Now That You've Gone
11332,Freak
11333,1981
11334,24 Ways to Die
11335,State Executioner
11336,Black and White (Don Dixon Mix)
11337,Dead On Arrival
11338,Girls Talk
11339,Am I Dead Yet?
11340,1981 (Remasterizado)
11341,Букет
11342,Anticipation
11343,Eu Preciso de Voce (Remasterizado)
11344,Quando o Sol Nascer (Remasterizado)
11345,Starchild (1981 Remix Edit)
11346,Slit Your Own Throat
11347,1981 (Hell on Wheels)
11348,Colour
11349,Wajang Woman
11350,Never Mind
11351,Hellhole
11352,Don't Stop 'Til You Get Enough (Live from the 1981 U.S. Tour)
11353,Аэропорт
11354,Routine
11355,"Stormy Weather, Pt. I (Live at the Nederlander Theatre, NYC 1981)"
11356,1981
11357,Angel (Live 1981)
11358,"Tighter, Tighter"
11359,Goodbye To Yesterday (feat. Mo Brandis)
11360,Three Time In Love
11361,Tudo Para (Remasterizado)
11362,Ancient Source
11363,1981
11364,1981 (feat. Soroush Mohammadi)
11365,Triangle
11366,Make Up
11367,Children of Dust
11368,Delta 5
11369,Still a Friend of Mine
11370,1981
11371,Train Song
11372,You Are In My System (feat. Bluey)
11373,Attitude
11374,A Pagan Place
11375,Innocenti
11376,I Hear Your Name (Roger Sanchez Factory Dub)
11377,1981
11378,1981
11379,Alone
11380,Singing the Praises
11381,Final Scene
11382,Do What You Do (Concrete Mix)
11383,L'ouverture (Live in China)
11384,You Win Again
11385,One (Single Version)
11386,Out of the Storm (C's Planet E Special Mix)
11387,Park Ave. 1981
11388,Zero Hour (Live)
11389,가로수 그늘 아래서면 (Live)
11390,Shadow
11391,Skyway
11392,Jonques De Pêcheurs Au Crépuscule (Live in China)
11393,The Biggest Movie Ever Made
11394,Circuit
11395,"Équinoxe, Pt. 4 (Live in China)"
11396,As Baleias (Remasterizado)
11397,Journey
11398,Fictionc and Facts
11399,Orient Express (Live in China)
11400,Monsieur Madame
11401,Jazz 2023
11402,Breezin' Jazz (feat. BGM channel)
11403,On The Street Where You Live (1998 Remaster)
11404,Into Each Life Some Rain Must Fall (feat. Ella Fitzgerald) [Single Version]
11405,Weightless (feat. Stone Standard)
11406,Let It Be
11407,Quiet Sunday
11408,Jazzercise (feat. SHABBY ROASTER)
11409,Brief Break (feat. Coffee Machine)
11410,Day And Night (feat. JUTESETS)
11411,Dream On
11412,All Of Me
11413,Dream A Little Dream Of Me (Single Version)
11414,Autumn In New York
11415,Jazz (Ain't Nothin' But Soul)
11416,Silent Stars
11417,One Note (feat. Cate Takahashi)
11418,Unchained (feat. Café titi)
11419,Midnight Talk
11420,Fly Easy
11421,On My Mind
11422,Moon Lullaby
11423,Achiever
11424,New Call
11425,But For Now
11426,Misty
11427,Color Count
11428,Round And Round
11429,Stimela (Coal Train)
11430,Serene Night (feat. TON TON)
11431,Reflection Of Me
11432,Twilight Garden
11433,Glow
11434,No Plan
11435,Time Therapy
11436,Slow Down
11437,Little More
11438,Entire World
11439,When it's Done
11440,Straighten Up And Fly Right
11441,Hidden Truth
11442,Last Way (feat. Singapore Jazz Quartet)
11443,One Step Away
11444,Begin
11445,Tidy Mind
11446,Creation
11447,Christmas Dreaming
11448,The Vision
11449,Futuristic
11450,Move It
11451,Breaking Bad
11452,Tag You're It
11453,I Don't Want To Set The World On Fire (Single Version)
11454,I'm Lost
11455,Old Devil Moon
11456,Polka Dots And Moonbeams
11457,Independence
11458,Stick with It
11459,Every Step You Take
11460,It's Coming Along
11461,Why Am I Here
11462,Endless Love
11463,Full of Hope
11464,Who Cares?
11465,It's About Time
11466,Tenderly
11467,Silver Bells
11468,Nyc Jazz (2023 Remastered Version)
11469,I’m Old Fashioned
11470,Misty
11471,Christmas Cocktail Jazz
11472,Smoke Gets In Your Eyes
11473,Dancing on the Ceiling
11474,"Waltz For Debby (Live At The Village Vanguard, New York / 1961 / Take 2)"
11475,Give Me The Simple Life (Remastered 1998)
11476,Tenderly
11477,Words Can't Describe
11478,New Year Bossa Jazz
11479,Easy Does It
11480,I Remember Clifford
11481,Oops!
11482,Mood Music (Party Jazz)
11483,Cuban Jazz
11484,There Will Never Be Another You
11485,Bossa Nova Party
11486,Smooth Instrumental Jazz Music
11487,I Wish You Love (2004 Remastered/Remixed)
11488,Easy To Love
11489,Surrey With The Fringe On Top
11490,C'est si bon
11491,When You're Smiling (The Whole World Smiles With You) [1999 Remastered]
11492,Soon As I Get Home
11493,O Pato
11494,But Beautiful
11495,"Sponky Ponky (Live At The Market Theater, Johannesburg / 2006)"
11496,Tenderly
11497,A Foggy Day
11498,Silent Night (Relaxing Jazz for Sleep)
11499,Don't Go To Strangers
11500,I Only Have Eyes For You
11501,September In The Rain (Remastered)
11502,I Must Have That Man!
11503,Christmas by Candlelight (Solo Piano Version)
11504,"Alright, Okay, You Win"
11505,It's Easy To Remember
11506,All Of You
11507,Christmas by Piano
11508,Nancy (With The Laughing Face)
11509,Christmas Eve - Dinner by Candlelight
11510,I'm Comin' Home (Sweet Melody)
11511,The Best Things In Life Are Free
11512,All Of Me
11513,Joy Spring
11514,Latino Jazz Carnival 2023
11515,Merry Christmas from the Family
11516,The Smooth Soul of Life
11517,Hurricane Connie
11518,Soul Lounge Smooth Jazz
11519,Havana Lounge
11520,Jazzy New Years Party
11521,When I Fall In Love (Rudy Van Gelder Remaster)
11522,"A-Tisket, A-Tasket"
11523,Mbube
11524,Polka Dots And Moonbeams (1994 Remaster)
11525,Christmas Relaxing Jazz
11526,The Way Home – Nobody But Me
11527,Blame It On My Youth (Remastered 1999)
11528,Hay Burner
11529,Embraceable You (feat. Clifford Brown)
11530,"Hallelujah, I Love Him So"
11531,Xmas Jazz (Soft Instrumental Jazz)
11532,I'm Old Fashioned
11533,While My Lady Sleeps (take 10) [Alternate Take]
11534,Didn't Know About You
11535,Xmas Jazz 'n' Chill Lounge
11536,The Touch Of Your Lips
11537,I'm Glad There Is You
11538,Cheek To Cheek
11539,Nancy (With The Laughing Face)
11540,Under A Blanket Of Blue
11541,Winter Wonderland
11542,Jazz by Midnight
11543,You Are Too Beautiful
11544,Jingle Bells
11545,I Didn't Know What Time It Was
11546,On The Sunny Side Of The Street
11547,The Secret of Christmas
11548,Little Lulu (Master Take)
11549,Essential Jazz Music
11550,I Fall In Love Too Easily
11551,Recado Bossa Nova (Remastered 2005)
11552,The Girl From Ipanema
11553,Love Is Here To Stay
11554,We'll Be Together Again (feat. Oscar Peterson Quartet)
11555,New Year Cocktail Jazz Lounge
11556,Balearic Jazz Motion
11557,Chill Nightlife
11558,Havana Loca
11559,On The Sunny Side Of The Street
11560,Smooth & Cool Jazz
11561,Cocktails & Drinks
11562,Autumn In New York
11563,Stardust
11564,Moonglow
11565,Party Time
11566,Makin' Whoopee
11567,A Foggy Day
11568,Time After Time
11569,Smooth Jazz 2023
11570,Have Yourself a Merry Little Christmas
11571,Celebration Time
11572,Christmas Café Music Bar
11573,I Get A Kick Out Of You
11574,Perfect Night
11575,I Love Fiesta
11576,New Years Celebration
11577,Let’s Celebrate
11578,Autumn Leaves (Remastered 1987)
11579,Aphrodisiac Balearic Cafe
11580,Dance with Me
11581,Show the World
11582,It's Crazy (feat. Clifford Brown)
11583,These Foolish Things
